DataOperacao,PredicaoIA,Candle,Close,Open,High,Low,CandleCorpoPct,CandlePavioSuperiorPct,CandlePavioInferiorPct,Profit,ProfitPct,ProfitAcumulado,ProfitJurosComposto
21/05/2020 00:00,Long,DOWN,198.74,209.99,211.64,191.71,3,0.79,3.54,Loss,3,196.79,2967.9
22/05/2020 00:00,Long,UP,207.36,198.72,209.19,196.24,4.17,0.88,1.25,Gain,4.17,200.96,3009.6
23/05/2020 00:00,Short,DOWN,206.6,207.36,211.2,204.55,0.37,1.85,0.99,Gain,0.37,201.33,3013.3
24/05/2020 00:00,Long,DOWN,199.9,206.6,210.55,199.5,3,1.91,0.2,Loss,3,198.33,2983.3
25/05/2020 00:00,Long,UP,204.15,199.9,205.67,198.01,2.08,0.74,0.95,Gain,2.08,200.41,3004.1
26/05/2020 00:00,Short,DOWN,200.89,204.22,205,196.9,1.63,0.38,1.99,Gain,1.63,202.04,3020.4
27/05/2020 00:00,Long,UP,208.29,200.92,208.44,200.76,3.54,0.07,0.08,Gain,3.54,205.58,3055.8
28/05/2020 00:00,Short,UP,220.21,208.29,220.5,204.67,3,0.13,1.74,Loss,3,202.58,3025.8
29/05/2020 00:00,Short,UP,220.67,220.24,224.79,217.57,0.19,1.87,1.21,Loss,0.19,202.39,3023.9
30/05/2020 00:00,Long,UP,243.66,220.63,247,218.8,9.45,1.37,0.83,Gain,9.45,211.84,3118.4
31/05/2020 00:00,Short,DOWN,231.57,243.71,245.39,229.58,4.98,0.69,0.86,Gain,4.98,216.82,3168.2
01/06/2020 00:00,Long,UP,248.23,231.56,250.68,230.66,6.72,0.99,0.39,Gain,6.72,223.54,3235.4
02/06/2020 00:00,Short,DOWN,237.71,248.23,253.8,225,4.24,2.24,5.35,Gain,4.24,227.78,3277.8
03/06/2020 00:00,Long,UP,244.52,237.71,245,232.71,2.79,0.2,2.1,Gain,2.79,230.57,3305.7
04/06/2020 00:00,Short,DOWN,243.21,244.54,246.6,236,0.54,0.84,2.96,Gain,0.54,231.11,3311.1
05/06/2020 00:00,Short,DOWN,240.03,243.22,247.87,239.14,1.31,1.91,0.37,Gain,1.31,232.42,3324.2
06/06/2020 00:00,Long,UP,241.94,240.04,244.7,237.83,0.79,1.14,0.92,Gain,0.79,233.21,3332.1
07/06/2020 00:00,Long,UP,244.56,241.94,245.37,234.6,3,0.33,3.03,Loss,3,230.21,3302.1
08/06/2020 00:00,Short,UP,246.4,244.57,247.7,240.59,0.74,0.53,1.63,Loss,0.74,229.47,3294.7
09/06/2020 00:00,Short,DOWN,243.8,246.37,249.82,238,1.04,1.4,2.38,Gain,1.04,230.51,3305.1
10/06/2020 00:00,Long,UP,247.78,243.79,250.28,242,1.61,1.01,0.73,Gain,1.61,232.12,3321.2
11/06/2020 00:00,Short,DOWN,230.51,247.78,250.09,226.2,6.97,0.93,1.87,Gain,6.97,239.09,3390.9
12/06/2020 00:00,Long,UP,237.55,230.46,239.38,228.19,2.98,0.77,0.98,Gain,2.98,242.07,3420.7
13/06/2020 00:00,Short,UP,238.11,237.55,238.73,234.66,0.24,0.26,1.22,Loss,0.24,241.83,3418.3
14/06/2020 00:00,Short,DOWN,231.77,238.13,238.59,229.83,2.67,0.19,0.84,Gain,2.67,244.5,3445
15/06/2020 00:00,Long,DOWN,230.86,231.74,233.55,218.27,3,0.78,5.45,Loss,3,241.5,3415
16/06/2020 00:00,Short,UP,235.3,230.86,236,228.7,1.89,0.3,0.94,Loss,1.89,239.61,3396.1
17/06/2020 00:00,Short,DOWN,233.82,235.31,237.3,227.65,0.63,0.85,2.64,Gain,0.63,240.24,3402.4
18/06/2020 00:00,Short,DOWN,231.27,233.82,234.65,227.93,1.09,0.35,1.44,Gain,1.09,241.33,3413.3
19/06/2020 00:00,Long,DOWN,229,231.26,231.95,226.74,0.98,0.3,0.99,Loss,0.98,240.35,3403.5
20/06/2020 00:00,Long,DOWN,228.89,229,230.85,225.62,0.05,0.81,1.43,Loss,0.05,240.3,3403
21/06/2020 00:00,Short,DOWN,228.04,228.88,231.49,227.11,0.37,1.14,0.41,Gain,0.37,240.67,3406.7
22/06/2020 00:00,Long,UP,243.13,228.03,246.89,227.51,6.21,1.55,0.23,Gain,6.21,246.88,3468.8
23/06/2020 00:00,Short,UP,243.14,243.11,244.87,240.75,0.01,0.71,0.97,Loss,0.01,246.87,3468.7
24/06/2020 00:00,Long,DOWN,234.58,243.15,249.24,231.07,3,2.5,1.5,Loss,3,243.87,3438.7
25/06/2020 00:00,Long,DOWN,232.5,234.57,235.39,227.56,3,0.35,2.12,Loss,3,240.87,3408.7
26/06/2020 00:00,Long,DOWN,229.64,232.49,233.61,227.75,1.23,0.48,0.82,Loss,1.23,239.64,3396.4
27/06/2020 00:00,Long,DOWN,220.94,229.66,231.42,216,3,0.77,2.24,Loss,3,236.64,3366.4
28/06/2020 00:00,Long,UP,224.93,220.94,227.96,218.32,1.77,1.35,1.19,Gain,1.77,238.41,3384.1
29/06/2020 00:00,Short,UP,227.93,224.89,229.96,221.26,1.33,0.89,1.61,Loss,1.33,237.08,3370.8
30/06/2020 00:00,Short,DOWN,225.6,227.98,228.7,222.91,1.04,0.32,1.19,Gain,1.04,238.12,3381.2
01/07/2020 00:00,Long,UP,230.99,225.59,232.71,224.16,2.34,0.74,0.63,Gain,2.34,240.46,3404.6
02/07/2020 00:00,Short,DOWN,226.46,230.99,232.01,222.87,1.96,0.44,1.59,Gain,1.96,242.42,3424.2
03/07/2020 00:00,Long,DOWN,224.87,226.46,228.13,223.97,0.7,0.74,0.4,Loss,0.7,241.72,3417.2
04/07/2020 00:00,Long,UP,229.17,224.86,230.71,224.43,1.88,0.67,0.19,Gain,1.88,243.6,3436
05/07/2020 00:00,Short,DOWN,227.56,229.24,229.85,223.05,0.73,0.27,1.98,Gain,0.73,244.33,3443.3
06/07/2020 00:00,Short,UP,241.6,227.54,242,226.93,3,0.17,0.27,Loss,3,241.33,3413.3
07/07/2020 00:00,Short,DOWN,239.39,241.6,243.77,234.4,0.91,0.9,2.08,Gain,0.91,242.24,3422.4
08/07/2020 00:00,Long,UP,246.95,239.39,248.88,237.78,3.06,0.78,0.67,Gain,3.06,245.3,3453
09/07/2020 00:00,Short,DOWN,241.98,246.94,247.9,237.88,2.01,0.39,1.69,Gain,2.01,247.31,3473.1
10/07/2020 00:00,Long,DOWN,241.26,241.97,242.16,235.72,0.29,0.08,2.3,Loss,0.29,247.02,3470.2
11/07/2020 00:00,Short,DOWN,239.19,241.27,241.67,237.54,0.86,0.17,0.69,Gain,0.86,247.88,3478.8
12/07/2020 00:00,Long,UP,242.79,239.19,244,236.52,1.48,0.5,1.12,Gain,1.48,249.36,3493.6
13/07/2020 00:00,Short,DOWN,239.5,242.76,245.33,237.33,1.34,1.06,0.91,Gain,1.34,250.7,3507
14/07/2020 00:00,Long,UP,240.44,239.5,242.09,237,0.39,0.69,1.04,Gain,0.39,251.09,3510.9
15/07/2020 00:00,Short,DOWN,238.61,240.45,241.45,236.83,0.77,0.42,0.75,Gain,0.77,251.86,3518.6
16/07/2020 00:00,Long,DOWN,233.57,238.59,239.39,230.02,3,0.34,1.52,Loss,3,248.86,3488.6
17/07/2020 00:00,Long,DOWN,232.67,233.58,234.84,231.65,0.39,0.54,0.44,Loss,0.39,248.47,3484.7
18/07/2020 00:00,Long,UP,235.67,232.66,236.8,232.32,1.28,0.48,0.15,Gain,1.28,249.75,3497.5
19/07/2020 00:00,Short,UP,239.11,235.67,239.92,233.28,1.44,0.34,1.01,Loss,1.44,248.31,3483.1
20/07/2020 00:00,Short,DOWN,236.01,239.12,239.72,234.05,1.3,0.25,0.83,Gain,1.3,249.61,3496.1
21/07/2020 00:00,Long,UP,245.59,236,246.66,235.57,3.9,0.44,0.18,Gain,3.9,253.51,3535.1
22/07/2020 00:00,Short,UP,263.74,245.53,269.61,241.51,3,2.23,1.64,Loss,3,250.51,3505.1
23/07/2020 00:00,Short,UP,275.3,263.75,279.98,259.7,3,1.7,1.54,Loss,3,247.51,3475.1
24/07/2020 00:00,Short,UP,279.15,275.31,287.34,266,3,2.93,3.38,Loss,3,244.51,3445.1
25/07/2020 00:00,Short,UP,305.26,279.15,308.94,279.09,3,1.21,0.02,Loss,3,241.51,3415.1
26/07/2020 00:00,Short,UP,311,305.31,318.75,299,3,2.49,2.07,Loss,3,238.51,3385.1
27/07/2020 00:00,Long,UP,321.93,311.02,333.31,310.78,3.39,3.53,0.08,Gain,3.39,241.9,3419
28/07/2020 00:00,Long,DOWN,316.77,321.95,326.8,305.86,3,1.51,3.44,Loss,3,238.9,3389
29/07/2020 00:00,Long,UP,317.71,316.77,325,312.38,0.3,2.29,1.39,Gain,0.3,239.2,3392
30/07/2020 00:00,Long,UP,334.87,317.76,342,314.05,5.11,2.13,1.17,Gain,5.11,244.31,3443.1
31/07/2020 00:00,Short,UP,346.33,334.82,349.45,328.4,3,0.9,1.92,Loss,3,241.31,3413.1
01/08/2020 00:00,Short,UP,387,346.32,392.67,343.07,3,1.47,0.94,Loss,3,238.31,3383.1
02/08/2020 00:00,Short,DOWN,372.42,387.01,415.85,325,3,7.45,12.73,Loss,3,235.31,3353.1
03/08/2020 00:00,Long,UP,385.94,372.45,398,366.5,3.5,3.12,1.6,Gain,3.5,238.81,3388.1
04/08/2020 00:00,Long,UP,389.61,385.91,402.98,380.77,0.95,3.43,1.33,Gain,0.95,239.76,3397.6
05/08/2020 00:00,Long,UP,400.72,389.59,407,384.11,2.78,1.57,1.41,Gain,2.78,242.54,3425.4
06/08/2020 00:00,Short,DOWN,394.77,400.72,403.66,390.51,1.48,0.73,1.08,Gain,1.48,244.02,3440.2
07/08/2020 00:00,Long,DOWN,379.34,394.77,398.26,362.85,3,0.88,4.35,Loss,3,241.02,3410.2
08/08/2020 00:00,Long,UP,397.03,379.34,397.05,375.79,4.46,0.01,0.94,Gain,4.46,245.48,3454.8
09/08/2020 00:00,Short,DOWN,390.14,397.05,400,383.36,1.74,0.74,1.74,Gain,1.74,247.22,3472.2
10/08/2020 00:00,Long,UP,395.44,390.14,399.18,385.13,1.34,0.95,1.28,Gain,1.34,248.56,3485.6
11/08/2020 00:00,Long,DOWN,379,395.43,398.21,367,3,0.7,3.17,Loss,3,245.56,3455.6
12/08/2020 00:00,Long,UP,387.18,378.99,389.23,365.85,3,0.53,3.47,Loss,3,242.56,3425.6
13/08/2020 00:00,Short,UP,424.54,387.18,431.49,376.59,3,1.64,2.74,Loss,3,239.56,3395.6
14/08/2020 00:00,Short,UP,438.11,424.54,444.71,417.05,3,1.51,1.76,Loss,3,236.56,3365.6
15/08/2020 00:00,Short,DOWN,432.32,438.12,442.94,427.02,1.32,1.1,1.23,Gain,1.32,237.88,3378.8
16/08/2020 00:00,Long,UP,433.62,432.3,436.99,412.47,3,0.78,4.59,Loss,3,234.88,3348.8
17/08/2020 00:00,Short,DOWN,430.89,433.61,446,420.37,0.63,2.86,2.44,Gain,0.63,235.51,3355.1
18/08/2020 00:00,Long,DOWN,421.95,430.89,433.81,415,3,0.68,1.65,Loss,3,232.51,3325.1
19/08/2020 00:00,Long,DOWN,407.46,421.92,426.75,393.25,3,1.14,3.49,Loss,3,229.51,3295.1
20/08/2020 00:00,Long,UP,415.94,407.46,418.98,402.07,2.04,0.73,1.32,Gain,2.04,231.55,3315.5
21/08/2020 00:00,Short,DOWN,387.97,415.94,418.68,385.1,6.72,0.66,0.74,Gain,6.72,238.27,3382.7
22/08/2020 00:00,Long,UP,395.24,387.93,397.04,379.92,1.85,0.46,2.06,Gain,1.85,240.12,3401.2
23/08/2020 00:00,Short,DOWN,390.71,395.23,396.95,383.15,1.14,0.44,1.93,Gain,1.14,241.26,3412.6
24/08/2020 00:00,Long,UP,407.68,390.72,410.42,387.44,4.16,0.67,0.84,Gain,4.16,245.42,3454.2
25/08/2020 00:00,Short,DOWN,382.93,407.68,409.06,370,6.07,0.34,3.38,Gain,6.07,251.49,3514.9
26/08/2020 00:00,Long,UP,385.81,382.91,392.91,377.37,0.75,1.84,1.45,Gain,0.75,252.24,3522.4
27/08/2020 00:00,Long,DOWN,383.27,385.81,397.1,371.48,3,2.93,3.08,Loss,3,249.24,3492.4
28/08/2020 00:00,Long,UP,395.11,383.31,398,379.75,2.99,0.73,0.93,Gain,2.99,252.23,3522.3
29/08/2020 00:00,Short,UP,398.65,395.1,405.69,391.88,0.89,1.77,0.81,Loss,0.89,251.34,3513.4
30/08/2020 00:00,Long,UP,428.94,398.65,429.89,398.3,7.06,0.22,0.09,Gain,7.06,258.4,3584
31/08/2020 00:00,Short,UP,433.79,428.94,439,418.04,1.12,1.2,2.54,Loss,1.12,257.28,3572.8
01/09/2020 00:00,Short,UP,475.4,433.8,488.84,429.03,3,2.83,1.1,Loss,3,254.28,3542.8
02/09/2020 00:00,Short,DOWN,439.5,475.4,481.39,420,7.55,1.26,4.44,Gain,7.55,261.83,3618.3
03/09/2020 00:00,Long,DOWN,381.4,439.5,450.7,372,3,2.55,2.46,Loss,3,258.83,3588.3
04/09/2020 00:00,Long,UP,385.26,381.35,400.21,357,3,3.88,6.39,Loss,3,255.83,3558.3
05/09/2020 00:00,Short,DOWN,335.01,385.3,395,308.42,13.05,2.52,7.94,Gain,13.05,268.88,3688.8
06/09/2020 00:00,Long,UP,352.8,335.04,360,316.1,3,2.04,5.65,Loss,3,265.88,3658.8
07/09/2020 00:00,Short,UP,353.59,352.85,358.51,323,0.21,1.39,8.46,Loss,0.21,265.67,3656.7
08/09/2020 00:00,Short,DOWN,337.39,353.59,356.58,325.38,4.58,0.85,3.56,Gain,4.58,270.25,3702.5
09/09/2020 00:00,Long,UP,350.85,337.41,359,330.51,3.83,2.32,2.04,Gain,3.83,274.08,3740.8
10/09/2020 00:00,Short,UP,367.93,350.85,377.25,349.91,3,2.53,0.27,Loss,3,271.08,3710.8
11/09/2020 00:00,Short,UP,373.63,367.93,375.27,355.49,1.53,0.44,3.38,Loss,1.53,269.55,3695.5
12/09/2020 00:00,Short,UP,387.78,373.62,388.57,364.73,3,0.2,2.38,Loss,3,266.55,3665.5
13/09/2020 00:00,Short,DOWN,366.42,387.78,390.43,350,5.51,0.68,4.48,Gain,5.51,272.06,3720.6
14/09/2020 00:00,Long,UP,377.12,366.43,384.64,355.73,2.83,1.99,2.92,Gain,2.83,274.89,3748.9
15/09/2020 00:00,Short,DOWN,364.06,377.12,382.47,362.34,3.46,1.42,0.47,Gain,3.46,278.35,3783.5
16/09/2020 00:00,Long,UP,365.11,364.05,373.45,355,0.29,2.28,2.49,Gain,0.29,278.64,3786.4
17/09/2020 00:00,Long,UP,389.36,365.04,394.14,363.3,6.25,1.23,0.48,Gain,6.25,284.89,3848.9
18/09/2020 00:00,Short,DOWN,384.39,389.35,392.58,375.33,1.27,0.83,2.36,Gain,1.27,286.16,3861.6
19/09/2020 00:00,Long,UP,385.25,384.4,388.72,377,0.22,0.9,1.93,Gain,0.22,286.38,3863.8
20/09/2020 00:00,Short,DOWN,371.04,385.25,385.45,365,3.69,0.05,1.63,Gain,3.69,290.07,3900.7
21/09/2020 00:00,Long,DOWN,340.36,371.04,376.8,331,3,1.55,2.75,Loss,3,287.07,3870.7
22/09/2020 00:00,Long,UP,344.21,340.31,346.91,335.34,1.13,0.78,1.46,Gain,1.13,288.2,3882
23/09/2020 00:00,Short,DOWN,320.72,344.18,344.65,313.29,6.82,0.14,2.32,Gain,6.82,295.02,3950.2
24/09/2020 00:00,Long,UP,348.97,320.72,353.1,316.67,8.1,1.18,1.26,Gain,8.1,303.12,4031.2
25/09/2020 00:00,Short,UP,351.92,348.97,358,337.58,0.84,1.73,3.26,Loss,0.84,302.28,4022.8
26/09/2020 00:00,Short,UP,353.92,351.93,356.4,345.88,0.56,0.7,1.72,Loss,0.56,301.72,4017.2
27/09/2020 00:00,Short,UP,357.49,353.95,362.14,347.24,0.99,1.3,1.9,Loss,0.99,300.73,4007.3
28/09/2020 00:00,Short,DOWN,353.96,357.58,368.2,351.7,1.01,2.97,0.64,Gain,1.01,301.74,4017.4
29/09/2020 00:00,Long,UP,359.79,353.91,360.63,350.45,1.63,0.23,0.98,Gain,1.63,303.37,4033.7
30/09/2020 00:00,Short,UP,359.83,359.78,361.5,351.56,0.01,0.46,2.28,Loss,0.01,303.36,4033.6
01/10/2020 00:00,Short,DOWN,352.85,359.83,370.45,345.51,1.94,2.95,2.08,Gain,1.94,305.3,4053
02/10/2020 00:00,Long,DOWN,345.6,352.83,354.55,334.24,3,0.49,3.29,Loss,3,302.3,4023
03/10/2020 00:00,Long,UP,345.95,345.6,351,343.7,0.1,1.46,0.55,Gain,0.1,302.4,4024
04/10/2020 00:00,Long,UP,352.37,345.94,354.45,343.81,1.82,0.59,0.62,Gain,1.82,304.22,4042.2
05/10/2020 00:00,Short,UP,353.62,352.34,356.1,348.54,0.36,0.7,1.08,Loss,0.36,303.86,4038.6
06/10/2020 00:00,Long,DOWN,340.75,353.63,355.1,336.8,3,0.42,1.16,Loss,3,300.86,4008.6
07/10/2020 00:00,Long,UP,341.58,340.8,342.85,332.18,0.23,0.37,2.53,Gain,0.23,301.09,4010.9
08/10/2020 00:00,Short,UP,350.95,341.58,353.32,334.21,3,0.68,2.16,Loss,3,298.09,3980.9
09/10/2020 00:00,Short,UP,365.02,350.94,368.33,347.32,3,0.91,1.03,Loss,3,295.09,3950.9
10/10/2020 00:00,Short,UP,370.52,365.01,378.4,364.71,3,2.13,0.08,Loss,3,292.09,3920.9
11/10/2020 00:00,Long,UP,374.16,370.51,377.6,368.87,0.98,0.92,0.44,Gain,0.98,293.07,3930.7
12/10/2020 00:00,Long,UP,386.51,374.17,394.8,365.58,3.19,2.14,2.3,Gain,3.19,296.26,3962.6
13/10/2020 00:00,Short,DOWN,381.04,386.51,387.75,374.51,1.42,0.32,1.71,Gain,1.42,297.68,3976.8
14/10/2020 00:00,Long,DOWN,378.69,381.05,387.41,373.13,0.62,1.67,1.47,Loss,0.62,297.06,3970.6
15/10/2020 00:00,Long,DOWN,377.64,378.69,381.79,369.85,0.28,0.82,2.06,Loss,0.28,296.78,3967.8
16/10/2020 00:00,Short,DOWN,365.5,377.63,379.83,361.18,3.21,0.58,1.18,Gain,3.21,299.99,3999.9
17/10/2020 00:00,Long,UP,368.32,365.5,370.46,363.36,0.77,0.58,0.59,Gain,0.77,300.76,4007.6
18/10/2020 00:00,Short,UP,378.11,368.31,378.64,367.1,2.59,0.14,0.33,Loss,2.59,298.17,3981.7
19/10/2020 00:00,Short,UP,379.3,378.12,384.32,372.5,0.31,1.32,1.49,Loss,0.31,297.86,3978.6
20/10/2020 00:00,Long,DOWN,368.52,379.3,380.73,365.27,3,0.38,0.88,Loss,3,294.86,3948.6
21/10/2020 00:00,Long,UP,390.38,368.53,401.49,367.74,5.6,2.85,0.21,Gain,5.6,300.46,4004.6
22/10/2020 00:00,Short,UP,413.98,390.31,420.73,390.21,3,1.63,0.03,Loss,3,297.46,3974.6
23/10/2020 00:00,Short,DOWN,409.11,413.94,419.33,401.3,1.17,1.3,1.91,Gain,1.17,298.63,3986.3
24/10/2020 00:00,Long,UP,412.14,409.19,416.66,407,0.72,1.1,0.54,Gain,0.72,299.35,3993.5
25/10/2020 00:00,Long,DOWN,405.86,412.14,417.4,402.5,1.52,1.28,0.83,Loss,1.52,297.83,3978.3
26/10/2020 00:00,Long,DOWN,392.52,405.85,411.11,382.3,3,1.3,2.6,Loss,3,294.83,3948.3
27/10/2020 00:00,Long,UP,403.45,392.52,410.25,389.9,2.71,1.69,0.67,Gain,2.71,297.54,3975.4
28/10/2020 00:00,Short,DOWN,388.23,403.41,409.2,380.52,3.76,1.44,1.99,Gain,3.76,301.3,4013
29/10/2020 00:00,Long,DOWN,387.13,388.22,393.72,380.52,0.28,1.42,1.71,Loss,0.28,301.02,4010.2
30/10/2020 00:00,Long,DOWN,382.49,387.12,391.97,373.29,3,1.25,2.41,Loss,3,298.02,3980.2
31/10/2020 00:00,Long,UP,386.46,382.59,394.88,379.9,1,2.18,0.7,Gain,1,299.02,3990.2
01/11/2020 00:00,Long,UP,396.67,386.44,398.29,384.61,2.58,0.41,0.47,Gain,2.58,301.6,4016
02/11/2020 00:00,Short,DOWN,383.02,396.68,404.5,377.92,3.44,1.97,1.33,Gain,3.44,305.04,4050.4
03/11/2020 00:00,Long,UP,387.88,383.01,390,370.23,3,0.55,3.34,Loss,3,302.04,4020.4
04/11/2020 00:00,Short,UP,402.49,387.88,408.39,376.47,3,1.47,2.94,Loss,3,299.04,3990.4
05/11/2020 00:00,Short,UP,416.69,402.5,420.4,396.14,3,0.89,1.58,Loss,3,296.04,3960.4
06/11/2020 00:00,Short,UP,455.91,416.73,458.27,414.76,3,0.52,0.47,Loss,3,293.04,3930.4
07/11/2020 00:00,Short,DOWN,435.21,455.91,468.28,424.14,4.54,2.71,2.54,Gain,4.54,297.58,3975.8
08/11/2020 00:00,Long,UP,454.3,435.2,460.1,431.99,4.2,1.28,0.74,Gain,4.2,301.78,4017.8
09/11/2020 00:00,Short,DOWN,444.32,454.29,459.1,433.09,2.19,1.06,2.53,Gain,2.19,303.97,4039.7
10/11/2020 00:00,Long,UP,450.34,444.32,455,438.7,1.34,1.03,1.26,Gain,1.34,305.31,4053.1
11/11/2020 00:00,Short,UP,463.09,450.34,476.25,449.28,3,2.84,0.24,Loss,3,302.31,4023.1
12/11/2020 00:00,Long,DOWN,462.39,463.09,470,451.2,0.15,1.49,2.42,Loss,0.15,302.16,4021.6
13/11/2020 00:00,Long,UP,476.43,462.48,478.01,457.12,2.93,0.33,1.16,Gain,2.93,305.09,4050.9
14/11/2020 00:00,Short,DOWN,460.89,476.42,477.47,452,3.26,0.22,1.93,Gain,3.26,308.35,4083.5
15/11/2020 00:00,Long,DOWN,448.08,460.9,462.89,440.19,3,0.43,1.76,Loss,3,305.35,4053.5
16/11/2020 00:00,Long,UP,460.55,448.07,466,445.45,2.71,1.18,0.58,Gain,2.71,308.06,4080.6
17/11/2020 00:00,Short,UP,482.15,460.51,484.88,459.8,3,0.57,0.15,Loss,3,305.06,4050.6
18/11/2020 00:00,Short,DOWN,478.41,482.11,495.31,456.6,0.77,2.74,4.56,Gain,0.77,305.83,4058.3
19/11/2020 00:00,Long,DOWN,471.25,478.43,480.75,464.86,1.5,0.48,1.36,Loss,1.5,304.33,4043.3
20/11/2020 00:00,Long,UP,510.12,471.26,514.4,470.65,7.62,0.84,0.13,Gain,7.62,311.95,4119.5
21/11/2020 00:00,Short,UP,552.35,510.12,553.32,502.82,3,0.18,1.43,Loss,3,308.95,4089.5
22/11/2020 00:00,Short,UP,560.03,552.42,580.88,511.28,3,3.72,7.45,Loss,3,305.95,4059.5
23/11/2020 00:00,Short,UP,608.58,560.03,610.85,550.12,3,0.37,1.77,Loss,3,302.95,4029.5
24/11/2020 00:00,Short,DOWN,604.97,608.58,623,585,0.59,2.37,3.3,Gain,0.59,303.54,4035.4
25/11/2020 00:00,Long,DOWN,569.5,604.98,606,553.83,3,0.17,2.75,Loss,3,300.54,4005.4
26/11/2020 00:00,Long,DOWN,519.83,569.38,577.14,481,3,1.36,7.47,Loss,3,297.54,3975.4
27/11/2020 00:00,Long,DOWN,518.68,519.83,530.62,493.72,3,2.08,4.81,Loss,3,294.54,3945.4
28/11/2020 00:00,Short,UP,537.52,518.59,547.94,506.59,3,1.94,2.31,Loss,3,291.54,3915.4
29/11/2020 00:00,Short,UP,576.3,537.5,576.9,530.32,3,0.1,1.34,Loss,3,288.54,3885.4
30/11/2020 00:00,Short,UP,616.66,576.32,616.85,570.07,3,0.03,1.08,Loss,3,285.54,3855.4
01/12/2020 00:00,Short,DOWN,585.26,616.65,635.7,560,3,3.09,4.32,Loss,3,282.54,3825.4
02/12/2020 00:00,Long,UP,596.89,585.26,604.93,575,1.95,1.35,1.75,Gain,1.95,284.49,3844.9
03/12/2020 00:00,Short,UP,615.85,596.88,623.44,585.82,3,1.23,1.85,Loss,3,281.49,3814.9
04/12/2020 00:00,Short,DOWN,567.24,615.84,620,565.82,7.89,0.68,0.25,Gain,7.89,289.38,3893.8
05/12/2020 00:00,Long,UP,596.8,567.24,597.11,560.88,4.95,0.05,1.12,Gain,4.95,294.33,3943.3
06/12/2020 00:00,Short,UP,601.54,596.82,607.5,583,0.78,0.99,2.32,Loss,0.78,293.55,3935.5
07/12/2020 00:00,Short,DOWN,591.28,601.59,603.15,584.22,1.71,0.26,1.19,Gain,1.71,295.26,3952.6
08/12/2020 00:00,Long,DOWN,554.94,591.27,595,549.22,3,0.63,1.03,Loss,3,292.26,3922.6
09/12/2020 00:00,Long,UP,573.09,554.92,578.08,530.43,3,0.87,4.41,Loss,3,289.26,3892.6
10/12/2020 00:00,Short,DOWN,558.99,573.2,575.7,548.11,2.48,0.44,1.95,Gain,2.48,291.74,3917.4
11/12/2020 00:00,Long,DOWN,544.43,558.99,560.8,535.5,3,0.32,1.64,Loss,3,288.74,3887.4
12/12/2020 00:00,Long,UP,568.04,544.46,574,543.1,4.15,1.05,0.25,Gain,4.15,292.89,3928.9
13/12/2020 00:00,Short,UP,590.7,568.09,595,563.22,3,0.73,0.86,Loss,3,289.89,3898.9
14/12/2020 00:00,Short,DOWN,586.29,590.81,591.48,575.6,0.77,0.11,1.82,Gain,0.77,290.66,3906.6
15/12/2020 00:00,Long,UP,588.64,586.29,597.2,578.58,0.4,1.45,1.32,Gain,0.4,291.06,3910.6
16/12/2020 00:00,Long,UP,637.18,588.78,640,580.71,7.6,0.44,1.37,Gain,7.6,298.66,3986.6
17/12/2020 00:00,Short,UP,642.7,637.18,676.25,625.76,3,5.22,1.79,Loss,3,295.66,3956.6
18/12/2020 00:00,Long,UP,653.85,642.71,664.61,629.4,1.7,1.65,2.07,Gain,1.7,297.36,3973.6
19/12/2020 00:00,Short,UP,658.03,653.76,669.95,645.42,0.65,1.81,1.28,Loss,0.65,296.71,3967.1
20/12/2020 00:00,Long,DOWN,638.18,658.05,661.39,621.01,3,0.51,2.69,Loss,3,293.71,3937.1
21/12/2020 00:00,Long,DOWN,607.58,638.1,648,595.9,3,1.55,1.92,Loss,3,290.71,3907.1
22/12/2020 00:00,Long,UP,636.45,607.68,637.73,588,3,0.2,3.24,Loss,3,287.71,3877.1
23/12/2020 00:00,Short,DOWN,585.56,636.41,638.44,551.28,7.99,0.32,5.85,Gain,7.99,295.7,3957
24/12/2020 00:00,Long,UP,612.31,585.48,615.02,565.43,3,0.44,3.42,Loss,3,292.7,3927
25/12/2020 00:00,Short,UP,626.82,612.31,634.24,604.28,3,1.18,1.31,Loss,3,289.7,3897
26/12/2020 00:00,Short,UP,637.44,626.78,652.91,615.26,3,2.43,1.84,Loss,3,286.7,3867
27/12/2020 00:00,Long,UP,685.11,637.44,717.13,625,6.96,4.67,1.95,Gain,6.96,293.66,3936.6
28/12/2020 00:00,Short,UP,730.41,685.1,748.09,681.04,3,2.42,0.59,Loss,3,290.66,3906.6
29/12/2020 00:00,Short,UP,732,730.4,740.78,689.2,0.22,1.2,5.64,Loss,0.22,290.44,3904.4
30/12/2020 00:00,Short,UP,752.17,732,758.74,716.62,3,0.87,2.1,Loss,3,287.44,3874.4
31/12/2020 00:00,Short,DOWN,736.42,752.17,755.74,722,2.09,0.47,1.96,Gain,2.09,289.53,3895.3
01/01/2021 00:00,Long,DOWN,728.91,736.42,749,714.29,3,1.71,2.01,Loss,3,286.53,3865.3
02/01/2021 00:00,Long,UP,774.56,728.91,787.69,714.91,5.89,1.7,1.92,Gain,5.89,292.42,3924.2
03/01/2021 00:00,Short,UP,978.28,774.44,1011.07,768.71,3,3.35,0.74,Loss,3,289.42,3894.2
04/01/2021 00:00,Short,UP,1041.43,978.33,1162.97,890,3,11.67,9.03,Loss,3,286.42,3864.2
